mcid,tau,x,y,eta,E,px,py,pz
  211,3.62500000e+00,-9.99314000e-02,8.47354000e+00,-7.50000000e-01,1.00735426e+00,1.42727580e-01,9.12276127e-01,-3.77708674e-01
  211,3.62650000e+00,3.67146000e+00,-7.63665000e+00,4.00000000e+00,2.30597763e+01,1.09502198e+00,-1.35004702e+00,2.29937410e+01
  211,3.67499000e+00,-8.28687000e+00,1.90019000e+00,5.00000000e-01,1.07799828e+00,-1.06478625e+00,-9.31623436e-02,-1.23117609e-02
  211,3.67499000e+00,-2.70030000e+00,8.05342000e+00,3.75000000e+00,2.86309204e+01,-1.41576604e-01,7.82253338e-01,2.86195408e+01
  211,3.77578000e+00,-4.49454000e+00,7.26227000e+00,-3.75000000e+00,2.79163322e+01,-5.21097040e-01,1.24584042e+00,-2.78833012e+01
  211,3.77410000e+00,8.37821000e+00,-1.70441000e+00,1.25000000e+00,2.14915991e+00,9.95432605e-01,-1.46533782e-01,1.89395097e+00
  211,3.87592000e+00,6.07003000e+00,-6.07003000e+00,1.50000000e+00,1.19662797e+00,4.66985114e-01,-4.50221793e-02,1.09194166e+00
  211,3.92500000e+00,-1.49998000e+00,-8.48289000e+00,-1.75000000e+00,3.89496112e+00,-4.68958203e-01,-1.11148355e+00,-3.70080063e+00
  211,3.97586000e+00,5.48116000e+00,-6.66861000e+00,4.00000000e+00,8.48720646e+00,7.02549290e-02,-1.19517103e-01,8.48492635e+00
  211,4.02499000e+00,-8.49743000e+00,1.70027000e+00,-2.50000000e+00,2.01214671e+00,-2.35582051e-01,2.87678523e-01,-1.97256105e+00
  211,4.02500000e+00,1.49997000e+00,-8.52788000e+00,-2.25000000e+00,1.24638348e+01,-1.30355830e-01,-2.88381587e+00,-1.21241208e+01
  211,4.02499000e+00,2.50022000e+00,8.28482000e+00,-4.25000000e+00,1.14954014e+01,-1.43939485e-01,2.09194662e-01,-1.14917490e+01
  211,4.07393000e+00,-7.14620000e+00,4.91864000e+00,-3.25000000e+00,6.34785366e+00,-5.00789660e-01,2.85742313e-01,-6.32007330e+00
  211,4.07499000e+00,-1.70023000e+00,8.51998000e+00,1.00000000e+00,1.74469435e+00,5.12332828e-01,1.13181332e+00,1.21696029e+00
  211,4.12499000e+00,-2.50018000e+00,-8.33213000e+00,-4.25000000e+00,3.60828590e+01,-6.51424476e-01,-1.19733268e+00,-3.60568350e+01
  211,4.17600000e+00,-6.26346000e+00,-6.06534000e+00,3.00000000e+00,1.51528053e+01,-8.13861048e-01,-6.25553339e-01,1.51173519e+01
  211,4.27500000e+00,-8.73339000e+00,7.00067000e-01,5.00000000e+00,3.51151428e+01,-6.92185060e-01,-2.03511330e-01,3.51074546e+01
  211,4.27560000e+00,-6.29317000e+00,6.09546000e+00,4.00000000e+00,1.32784433e+01,-1.40710814e-01,2.93147542e-01,1.32737277e+01
  211,4.27498000e+00,7.52178000e+00,-4.50031000e+00,-4.75000000e+00,8.16399384e+01,8.27561169e-01,-7.20443793e-01,-8.16324462e+01
  211,4.32475000e+00,-5.90167000e+00,-6.50515000e+00,2.75000000e+00,9.75999260e+00,-8.19569019e-01,-4.49781293e-01,9.71411232e+00
  211,4.37176000e+00,8.78989000e+00,-5.10013000e-01,-4.75000000e+00,2.80688019e+01,7.60538713e-01,-2.26796208e-02,-2.80581390e+01
  211,4.42501000e+00,7.47637000e+00,-4.70023000e+00,5.00000000e+00,3.04768791e+01,3.27884246e-01,-4.48228851e-01,3.04714998e+01
  211,4.42500000e+00,8.67800000e+00,1.70008000e+00,-1.75000000e+00,8.44303250e-01,2.70478384e-01,3.17718068e-01,-7.20600332e-01
  211,4.48171000e+00,-8.71158000e-01,-8.80953000e+00,1.25000000e+00,1.04074883e+00,1.41970080e-01,-3.08306763e-01,9.73894108e-01
  211,4.52435000e+00,3.50375000e+00,-8.15796000e+00,2.00000000e+00,4.22771502e+00,2.89520520e-01,-7.02699670e-01,4.15649940e+00
  211,4.51498000e+00,4.58755000e+00,7.59274000e+00,-1.75000000e+00,9.56994891e-01,1.70696159e-01,2.24808700e-01,-9.03705350e-01
  211,4.57483000e+00,1.50071000e+00,8.77534000e+00,-4.00000000e+00,1.27641592e+01,7.55345491e-02,4.32553471e-01,-1.27558405e+01
  211,4.62642000e+00,-2.29170000e+00,-8.62819000e+00,-2.50000000e-01,4.90294904e-01,-2.29570110e-02,-4.65704763e-01,-5.91721109e-02
  211,4.62500000e+00,-9.00082000e-01,8.87556000e+00,-2.75000000e+00,8.87454796e+00,-4.50297619e-02,6.83006315e-01,-8.84701081e+00
  211,4.67500000e+00,-8.87577000e+00,1.09995000e+00,-1.50000000e+00,7.44733453e-01,-5.02888099e-01,7.70082904e-02,-5.25662795e-01
  211,4.67499000e+00,-8.52965000e+00,-2.70015000e+00,-4.25000000e+00,8.91801300e+01,-1.72146604e+00,-3.53222092e-01,-8.91627034e+01
  211,4.67410000e+00,-5.10839000e+00,7.33765000e+00,-4.50000000e+00,4.45663223e+01,-6.30883966e-01,1.63662013e-01,-4.45613387e+01
  211,4.67499000e+00,8.14396000e+00,-3.70018000e+00,-5.00000000e-01,4.54170913e-01,3.27941680e-01,-2.59036575e-01,1.10207714e-01
  211,4.72500000e+00,-8.87537000e+00,1.30009000e+00,-1.25000000e+00,5.70550799e-01,-3.35579784e-01,-1.39420046e-01,-4.17129106e-01
  211,4.72402000e+00,-6.13012000e+00,6.53443000e+00,1.50000000e+00,1.76779222e+00,1.02180583e-01,7.84391425e-01,1.57476938e+00
  211,4.72413000e+00,5.91805000e+00,6.72775000e+00,4.00000000e+00,8.55926704e+00,4.38666496e-01,5.42661036e-02,8.54670646e+00
  211,4.72684000e+00,6.43529000e+00,6.23631000e+00,3.75000000e+00,2.69679031e+01,5.81155781e-01,6.97555147e-01,2.69522546e+01
  211,4.72500000e+00,8.96957000e+00,1.00002000e-01,7.50000000e-01,2.47547221e+00,1.32738958e+00,3.48568768e-01,2.05548515e+00
  211,4.82499000e+00,-8.45886000e+00,-3.10013000e+00,-2.00000000e+00,1.56055653e+00,-4.36012518e-01,-3.40469659e-01,-1.45252557e+00
  211,4.92500000e+00,1.69992000e+00,-8.89975000e+00,-5.00000000e-01,1.07637620e+00,7.82326244e-01,-5.36792668e-01,-4.88799834e-01
  211,4.92500000e+00,8.34882000e+00,3.50014000e+00,2.00000000e+00,3.38398576e+00,7.24054999e-01,-1.02325238e-01,3.30108370e+00
  211,4.97500000e+00,-8.72926000e+00,-2.50011000e+00,2.50000000e+00,4.21083784e+00,-6.15328101e-01,7.26122769e-02,4.16266400e+00
  211,4.97498000e+00,-7.87780000e+00,4.50023000e+00,1.75000000e+00,1.21307409e+00,-4.59768126e-01,-8.48803371e-02,1.11062038e+00
  211,4.97426000e+00,-6.30892000e+00,6.51168000e+00,3.00000000e+00,7.21924639e+00,-7.85002751e-01,2.30892269e-02,7.17504526e+00
  211,4.97229000e+00,2.94790000e+00,-8.58222000e+00,-5.00000000e-01,1.15949786e+00,6.04551536e-02,-7.68118800e-01,-8.55157372e-01
  211,4.97500000e+00,8.92150000e+00,-1.69992000e+00,1.50000000e+00,1.50592053e+00,8.85189782e-01,5.79240177e-03,1.21025719e+00
  211,4.97417000e+00,8.98405000e+00,1.30337000e+00,-3.50000000e+00,9.67675304e+00,3.66986691e-01,3.93650291e-03,-9.66878379e+00
  211,4.97500000e+00,9.03406000e+00,-9.00088000e-01,0.00000000e+00,1.47082984e+00,1.27467514e+00,-1.62557452e-03,7.20458995e-01
  211,4.97500000e+00,9.03406000e+00,9.00088000e-01,4.50000000e+00,3.57806129e+01,9.30789388e-01,1.10897773e-01,3.57680583e+01
  211,5.02500000e+00,-8.90696000e+00,1.90010000e+00,-4.25000000e+00,1.65664024e+01,-2.51250428e-01,5.12148702e-01,-1.65559892e+01
  211,5.02663000e+00,2.88312000e+00,8.63062000e+00,-3.00000000e+00,1.28987789e+01,1.86506603e-01,7.72702136e-01,-1.28735059e+01
  211,5.02649000e+00,8.03459000e+00,-4.26281000e+00,1.00000000e+00,1.03791666e+00,5.76503847e-01,7.55835769e-02,8.48364097e-01
  211,5.07390000e+00,-6.34066000e+00,-6.54244000e+00,2.75000000e+00,1.40892601e+00,-1.63269992e-01,-2.09121564e-01,1.37666400e+00
  211,5.07502000e+00,2.90012000e+00,-8.64730000e+00,1.75000000e+00,6.60989285e-01,2.38967054e-01,-2.87107953e-01,5.27153502e-01
  211,5.07502000e+00,2.90012000e+00,8.64730000e+00,2.75000000e+00,1.13093758e+01,7.44127814e-01,7.38149717e-01,1.12598361e+01
  211,5.07606000e+00,8.24496000e+00,3.89127000e+00,3.00000000e+00,1.19491463e+01,1.25428642e+00,7.62919484e-01,1.18577959e+01
  211,5.12500000e+00,-3.00016000e-01,9.14176000e+00,-1.75000000e+00,1.56609392e+00,1.78792648e-01,3.65914017e-01,-1.50575911e+00
  211,5.17500000e+00,-9.14121000e+00,7.00013000e-01,2.50000000e-01,2.03045607e+00,-2.00999300e+00,-1.38788351e-01,2.09613992e-01
  211,5.17823000e+00,-4.42956000e+00,8.01693000e+00,4.50000000e+00,2.59701042e+01,-3.76357019e-01,6.42010034e-01,2.59590635e+01
  211,5.17707000e+00,-2.47986000e+00,-8.82338000e+00,-2.75000000e+00,7.50116205e+00,2.26221733e-02,-1.24239897e+00,-7.39620768e+00
  211,5.22500000e+00,-9.06682000e+00,-1.50011000e+00,4.75000000e+00,9.95496941e+00,-1.61539151e-01,-2.18668767e-01,9.95027729e+00
  211,5.22571000e+00,-6.28676000e+00,6.68225000e+00,2.75000000e+00,1.55905037e+01,-4.42939593e-01,1.25790926e+00,1.55327327e+01
  211,5.22523000e+00,1.69907000e+00,9.02884000e+00,-3.50000000e+00,1.83486519e+01,3.59972301e-01,1.32594991e+00,-1.82966072e+01
  211,5.22499000e+00,3.50013000e+00,-8.48737000e+00,2.50000000e+00,1.32984543e+01,1.00734862e+00,-1.61748691e+00,1.31604860e+01
  211,5.25791000e+00,-9.19680000e+00,3.08695000e-01,-2.50000000e+00,2.63617420e+00,-6.07005924e-01,1.96508100e-01,-2.55398957e+00
  211,5.27624000e+00,-8.04093000e+00,4.47160000e+00,3.75000000e+00,2.38809109e+01,-6.39639464e-01,2.53382450e-01,2.38705905e+01
  211,5.27485000e+00,-2.10082000e+00,8.97112000e+00,-4.25000000e+00,3.30958519e+01,-9.10418094e-01,1.21248444e+00,-3.30608074e+01
  211,5.27500000e+00,-1.50010000e+00,9.08850000e+00,-5.00000000e-01,1.17378545e+00,2.48109896e-01,5.11234876e-01,-1.01753269e+00
  211,5.27734000e+00,5.43261000e+00,-7.42426000e+00,4.00000000e+00,1.12798119e+01,5.80571519e-01,-9.60013959e-02,1.12635875e+01
  211,5.27714000e+00,7.82515000e+00,-4.83944000e+00,-4.75000000e+00,2.16534405e+01,6.32702665e-03,-3.81651863e-01,-2.16496270e+01
  211,5.27498000e+00,7.90848000e+00,-4.70020000e+00,2.50000000e-01,1.80439496e+00,1.56479704e+00,-3.50268845e-01,8.15526477e-01
  211,5.32639000e+00,-7.83749000e+00,-4.85882000e+00,2.50000000e-01,6.92303896e-01,-5.80169774e-01,5.60403647e-02,3.46507457e-01
  211,5.32356000e+00,-5.54893000e+00,-7.36206000e+00,2.50000000e-01,1.21069574e+00,-5.53068616e-01,-9.58751201e-01,4.70335693e-01
  211,5.32500000e+00,2.30011000e+00,8.94154000e+00,4.25000000e+00,2.28886738e+01,1.20801567e-01,2.14840542e-01,2.28869199e+01
  211,5.32499000e+00,7.68030000e+00,5.10018000e+00,3.50000000e+00,2.89044933e+01,1.39976102e+00,1.41926218e+00,2.88353369e+01
  211,5.32500000e+00,9.16375000e+00,-1.10003000e+00,-3.75000000e+00,2.00033741e+01,3.16860713e-01,-2.36900030e-01,-1.99989751e+01
  211,5.32500000e+00,9.10981000e+00,1.50009000e+00,-3.75000000e+00,2.60053039e+00,9.82602618e-02,8.03072925e-02,-2.59367976e+00
  211,5.42499000e+00,-4.10016000e+00,-8.30579000e+00,-2.50000000e-01,1.93834984e+00,-6.93075175e-01,-1.78501442e+00,-2.66628686e-01
  211,5.42499000e+00,-4.10016000e+00,-8.30579000e+00,7.50000000e-01,1.21228743e+00,-7.35885719e-01,-7.79311051e-01,5.48914849e-01
  211,5.42500000e+00,2.50002000e+00,8.92682000e+00,3.25000000e+00,7.71477556e+00,2.93219667e-02,6.89956688e-01,7.68253735e+00
  211,5.52500000e+00,-9.15720000e+00,-1.70008000e+00,2.75000000e+00,1.01321592e+01,-7.92810505e-01,1.82170480e-02,1.01001134e+01
  211,5.52500000e+00,-8.91115000e+00,2.70008000e+00,5.00000000e-01,6.31650865e-01,-4.55367023e-01,3.81432863e-01,1.63256988e-01
  211,5.52589000e+00,5.28199000e+00,7.65770000e+00,-2.50000000e-01,4.57589209e-01,-1.36637694e-02,4.08688233e-01,1.50649692e-01
  211,5.52585000e+00,6.86737000e+00,6.27307000e+00,-3.00000000e+00,7.12166214e+00,5.72729841e-01,7.42987690e-01,-7.05822518e+00
  211,5.52413000e+00,7.33637000e+00,5.71751000e+00,-3.75000000e+00,3.20641594e+01,4.87276686e-01,4.42968271e-01,-3.20570937e+01
  211,5.52571000e+00,8.25224000e+00,-4.29548000e+00,-3.25000000e+00,2.01442719e+01,9.16333160e-01,-7.79922986e-01,-2.01078163e+01
  211,5.52500000e+00,9.29089000e+00,-7.00011000e-01,2.25000000e+00,3.59373116e+00,8.38967010e-01,2.14707821e-01,3.48503359e+00
  211,5.57493000e+00,-7.93150000e+00,4.90049000e+00,-3.00000000e+00,1.37157106e+01,-8.97611739e-01,5.34775697e-01,-1.36751434e+01
  211,5.57500000e+00,-2.70008000e+00,8.93193000e+00,4.25000000e+00,4.19055672e+01,3.81359677e-01,4.54618698e-01,4.19011311e+01
  211,5.62499000e+00,4.70016000e+00,8.07551000e+00,4.00000000e+00,2.69162521e+01,4.01980263e-01,6.57567936e-01,2.69048543e+01
  211,5.62499000e+00,9.06949000e+00,-2.30018000e+00,-3.25000000e+00,3.72183490e+00,4.28669114e-01,-2.08934477e-01,-3.68851800e+00
  211,5.67647000e+00,-9.22130000e+00,-1.69245000e+00,-1.50000000e+00,7.89027274e-01,-4.60176541e-01,5.30079485e-02,-6.23307253e-01
  211,5.67499000e+00,-8.31805000e+00,4.30014000e+00,1.75000000e+00,2.76318312e+00,-9.26336209e-01,5.13963470e-02,2.59903085e+00
  211,5.67500000e+00,-1.50003000e+00,9.25512000e+00,-2.50000000e+00,8.93741190e-01,-3.47547132e-02,1.13874588e-01,-8.74710365e-01
  211,5.67419000e+00,9.17670000e+00,-1.90386000e+00,5.00000000e-01,3.97527039e-01,2.66192577e-01,-1.33758105e-01,2.23155166e-01
  211,5.67500000e+00,9.28519000e+00,-1.29999000e+00,-7.50000000e-01,1.87541711e+00,5.93225751e-01,-1.42802263e-01,-1.76788021e+00
  211,5.72499000e+00,2.90014000e+00,8.93455000e+00,-1.75000000e+00,5.53970098e+00,7.91955858e-01,1.22000731e+00,-5.34351905e+00
  211,5.72419000e+00,5.30761000e+00,7.73708000e+00,4.50000000e+00,4.50045929e+01,5.90392142e-01,4.79205182e-01,4.49979535e+01
  211,5.74156000e+00,9.40355000e+00,9.06318000e-02,7.50000000e-01,8.24037850e-01,4.28149497e-01,-2.70449432e-01,6.34904528e-01
  211,5.77622000e+00,6.64895000e+00,6.64895000e+00,4.25000000e+00,1.29237928e+01,-9.16232674e-02,6.15921510e-01,1.29080276e+01
  211,5.82500000e+00,-9.42524000e+00,5.00016000e-01,2.75000000e+00,2.73496771e+00,-5.11064349e-01,-1.15946045e-01,2.68066005e+00
  211,5.82499000e+00,-8.91084000e+00,3.10017000e+00,-3.50000000e+00,5.65685368e+00,-3.02458068e-01,4.84654563e-02,-5.64682964e+00
  211,5.82393000e+00,-6.13918000e+00,7.14816000e+00,-3.50000000e+00,1.34684887e+01,-9.85993387e-02,8.76186068e-01,-1.34388722e+01
  211,5.87401000e+00,-7.34599000e+00,-5.93228000e+00,3.25000000e+00,2.13773174e+01,-9.38889494e-01,-1.15918268e+00,2.13247515e+01
  211,5.87499000e+00,3.30017000e+00,8.85726000e+00,-2.00000000e+00,1.99053609e+00,1.81297869e-01,4.73597258e-01,-1.91978925e+00
  211,5.87151000e+00,9.38914000e+00,-1.11632000e+00,-3.00000000e+00,1.51113138e+01,1.45273617e+00,-3.57805821e-01,-1.50364173e+01
  211,5.92500000e+00,-9.47784000e+00,1.00017000e-01,7.50000000e-01,1.11792994e+00,-5.46201378e-01,7.36009919e-02,9.62566585e-01
  211,5.92500000e+00,-9.46535000e+00,5.00014000e-01,3.00000000e+00,2.42437124e+00,-2.36161475e-01,7.26512463e-02,2.40770557e+00
  211,5.92500000e+00,-1.49999000e+00,9.35555000e+00,2.25000000e+00,1.49940300e+00,-1.21763744e-01,1.52867208e-01,1.48004552e+00
  211,5.92500000e+00,9.43480000e+00,-9.00006000e-01,1.25000000e+00,7.37881362e-01,6.07093688e-01,9.40351954e-02,3.84166273e-01
  211,5.97500000e+00,-9.49745000e+00,-1.00016000e-01,-2.25000000e+00,2.34699965e+00,-5.74305196e-01,1.76650088e-01,-2.26448586e+00
  211,5.97396000e+00,-7.55062000e+00,5.73400000e+00,2.25000000e+00,6.57470226e+00,-1.55878922e+00,1.25493747e+00,6.26119300e+00
  211,5.97500000e+00,-9.00005000e-01,9.45466000e+00,-2.25000000e+00,3.56943059e+00,5.04344015e-02,1.18971140e+00,-3.36205253e+00
  211,5.97525000e+00,2.89885000e+00,-9.03571000e+00,-4.25000000e+00,5.01420288e+01,-8.53543212e-03,-2.02255291e+00,-5.01010276e+01
  211,6.02500000e+00,-9.51679000e+00,-1.00016000e-01,-7.50000000e-01,5.05806208e-01,-2.56954755e-01,-1.66523724e-01,-3.77629768e-01
  211,6.02529000e+00,-9.23021000e+00,-2.29877000e+00,3.75000000e+00,3.33758659e+01,-1.44293064e+00,-4.03010486e-01,3.33419323e+01
  211,6.02384000e+00,-8.56169000e+00,4.11874000e+00,-7.50000000e-01,1.09082663e+00,-9.51953203e-01,1.76077798e-01,-4.82912634e-01
  211,6.02472000e+00,-6.30174000e+00,7.10928000e+00,1.75000000e+00,6.36039114e+00,-1.67077308e+00,9.96423771e-01,6.05398681e+00
  211,6.02472000e+00,3.70147000e+00,-8.75338000e+00,-1.75000000e+00,2.81812906e+00,4.24470354e-01,-7.90875686e-01,-2.66771662e+00
  211,6.02394000e+00,8.35704000e+00,4.51879000e+00,-4.75000000e+00,5.70087547e+01,1.01939928e+00,-5.82200595e-01,-5.69964952e+01
  211,6.02499000e+00,8.47228000e+00,4.30011000e+00,3.00000000e+00,4.33115196e+00,2.60335754e-01,2.82154097e-01,4.31184568e+00
  211,6.02580000e+00,8.84273000e+00,3.49505000e+00,-4.00000000e+00,6.64798508e+01,2.08648306e+00,9.44109892e-01,-6.64402471e+01
  211,6.02500000e+00,9.05550000e+00,-2.89998000e+00,2.25000000e+00,2.60172248e+00,2.99983820e-01,-2.89339647e-01,2.56432702e+00
  211,6.07251000e+00,-9.18336000e+00,-2.54052000e+00,2.00000000e+00,1.25892437e+00,-1.21133656e-01,-9.82512506e-02,1.24140405e+00
  211,6.07599000e+00,-5.66679000e+00,-7.65009000e+00,1.25000000e+00,1.65124452e+00,-7.23383427e-01,-6.45571118e-01,1.32931672e+00
  211,6.07500000e+00,-2.09999000e+00,9.29678000e+00,2.75000000e+00,1.20676889e+01,-8.86337793e-01,2.93725174e-01,1.20307012e+01
  211,6.07500000e+00,2.99990000e-01,9.53153000e+00,3.50000000e+00,1.33472929e+01,2.80661120e-02,5.07159448e-01,1.33368939e+01
  211,6.07500000e+00,9.44480000e+00,-1.30005000e+00,-1.00000000e+00,1.54851711e+00,7.02172068e-01,-4.36868442e-01,-1.30173956e+00
  211,6.12500000e+00,-9.55465000e+00,-1.00015000e-01,-2.50000000e+00,5.23096800e+00,-2.30738442e-01,1.31687633e-01,-5.22235239e+00
  211,6.12500000e+00,-9.09519000e+00,-2.89999000e+00,2.50000000e+00,4.94177252e-01,-7.23584360e-02,-2.80612862e-02,4.67662465e-01
  211,6.12555000e+00,-8.06335000e+00,5.09650000e+00,5.00000000e-01,6.43340647e-01,-2.92612114e-02,2.79887733e-01,5.61439262e-01
  211,6.12139000e+00,-7.58584000e+00,-5.78100000e+00,2.00000000e+00,1.55283737e+00,-2.62683881e-01,-1.93879121e-01,1.51169842e+00
  211,6.12412000e+00,-6.32923000e+00,-7.13771000e+00,2.75000000e+00,8.82382584e+00,-3.96162456e-01,-5.21825987e-01,8.79836242e+00
  211,6.12498000e+00,5.90019000e+00,7.49453000e+00,-2.50000000e+00,1.75448191e+00,-6.59960970e-02,3.25172266e-01,-1.71715883e+00
  211,6.12399000e+00,6.54094000e+00,6.94456000e+00,5.00000000e-01,7.26044238e-01,5.22032913e-01,2.21332660e-01,4.31455534e-01
  211,6.12399000e+00,6.94456000e+00,-6.54094000e+00,2.50000000e-01,1.02735281e+00,7.45951235e-01,-6.28019859e-01,2.91756657e-01
  211,6.17412000e+00,-9.37742000e+00,-1.90442000e+00,-5.00000000e+00,1.05672920e+02,-9.06708220e-01,-5.78100595e-01,-1.05667356e+02
  211,6.17359000e+00,-9.17237000e+00,2.71066000e+00,-1.50000000e+00,1.67374635e+00,-5.96476798e-01,2.35489203e-01,-1.53971017e+00
  211,6.17499000e+00,-8.08303000e+00,-5.10014000e+00,-4.75000000e+00,3.86350327e+01,-3.10931085e-01,-2.12647283e-01,-3.86329435e+01
  211,6.17500000e+00,-1.50001000e+00,-9.45274000e+00,-1.25000000e+00,1.02237618e+00,-3.39011276e-01,-8.02468432e-01,-5.16613024e-01
  211,6.17500000e+00,1.30005000e+00,9.48365000e+00,7.50000000e-01,9.71145749e-01,1.19349481e-01,7.10827385e-01,6.35707818e-01
  211,6.17483000e+00,5.90103000e+00,7.51792000e+00,5.00000000e+00,5.36895065e+01,4.18659584e-01,7.78352679e-01,5.36820508e+01
  211,6.22500000e+00,-9.54987000e+00,9.00004000e-01,1.00000000e+00,4.34208012e+00,-2.65056645e+00,6.22434353e-01,3.37953442e+00
  211,6.22715000e+00,-3.25422000e+00,9.02001000e+00,-2.50000000e-01,6.15435660e-01,-4.73290513e-02,5.41108581e-01,2.53461488e-01
  211,6.22715000e+00,3.25422000e+00,-9.02001000e+00,-2.50000000e+00,5.95897818e+00,-3.42160804e-01,-1.33519350e+00,-5.79569853e+00
  211,6.22498000e+00,5.70018000e+00,-7.69445000e+00,-4.00000000e+00,7.06464863e+00,2.35755139e-01,-2.76281185e-01,-7.05392585e+00
  211,6.22509000e+00,8.65541000e+00,-4.09969000e+00,4.75000000e+00,1.11479675e+02,1.45654115e+00,-3.06156668e-01,1.11469651e+02
  211,6.22500000e+00,9.54987000e+00,9.00004000e-01,-5.00000000e+00,6.85992508e+01,9.13201127e-01,-2.08246924e-01,-6.85927169e+01
  211,6.27468000e+00,-9.37281000e+00,-2.10144000e+00,5.00000000e+00,5.70310860e+01,-4.49891747e-01,3.78903744e-01,5.70278802e+01
